filepath,filename,shortname,samp_type,IS_type,polarity,amendment,depth,startime,timepoint,timepoint_num,tripl,untripl,cast,station,cast_datetime,timestamp
mzMLs/neg/210916_Smp_Amm-Deep-Morn-T10-B-noIS-neg.mzML,210916_Smp_Amm-Deep-Morn-T10-B-noIS-neg.mzML,Amm-Deep-Morn-T10-B,Smp,noIS,neg,Amm,Deep,Morn,T10,10,B,Amm-Deep-Morn-T10,39,2,2021-08-02T15:35:55Z,2021-09-22T04:25:09Z
mzMLs/neg/210916_Smp_Amm-Deep-Morn-T10-B-wIS.mzML,210916_Smp_Amm-Deep-Morn-T10-B-wIS.mzML,Amm-Deep-Morn-T10-B,Smp,wIS,neg,Amm,Deep,Morn,T10,10,B,Amm-Deep-Morn-T10,39,2,2021-08-02T15:35:55Z,2021-09-22T02:44:09Z
mzMLs/neg/210916_Smp_Amm-Deep-Morn-T10-C-noIS-neg.mzML,210916_Smp_Amm-Deep-Morn-T10-C-noIS-neg.mzML,Amm-Deep-Morn-T10-C,Smp,noIS,neg,Amm,Deep,Morn,T10,10,C,Amm-Deep-Morn-T10,39,2,2021-08-02T15:35:55Z,2021-09-23T09:52:52Z
mzMLs/neg/210916_Smp_Amm-Deep-Morn-T10-C-wIS.mzML,210916_Smp_Amm-Deep-Morn-T10-C-wIS.mzML,Amm-Deep-Morn-T10-C,Smp,wIS,neg,Amm,Deep,Morn,T10,10,C,Amm-Deep-Morn-T10,39,2,2021-08-02T15:35:55Z,2021-09-23T08:11:51Z
mzMLs/neg/210916_Smp_Amm-Deep-Morn-T26-A-noIS-neg.mzML,210916_Smp_Amm-Deep-Morn-T26-A-noIS-neg.mzML,Amm-Deep-Morn-T26-A,Smp,noIS,neg,Amm,Deep,Morn,T26,26,A,Amm-Deep-Morn-T26,39,2,2021-08-02T15:35:55Z,2021-09-17T20:52:52Z
mzMLs/neg/210916_Smp_Amm-Deep-Morn-T26-A-wIS.mzML,210916_Smp_Amm-Deep-Morn-T26-A-wIS.mzML,Amm-Deep-Morn-T26-A,Smp,wIS,neg,Amm,Deep,Morn,T26,26,A,Amm-Deep-Morn-T26,39,2,2021-08-02T15:35:55Z,2021-09-17T19:11:53Z
mzMLs/neg/210916_Smp_Amm-Deep-Morn-T26-B-noIS-neg.mzML,210916_Smp_Amm-Deep-Morn-T26-B-noIS-neg.mzML,Amm-Deep-Morn-T26-B,Smp,noIS,neg,Amm,Deep,Morn,T26,26,B,Amm-Deep-Morn-T26,39,2,2021-08-02T15:35:55Z,2021-09-20T07:48:17Z
mzMLs/neg/210916_Smp_Amm-Deep-Morn-T26-B-wIS.mzML,210916_Smp_Amm-Deep-Morn-T26-B-wIS.mzML,Amm-Deep-Morn-T26-B,Smp,wIS,neg,Amm,Deep,Morn,T26,26,B,Amm-Deep-Morn-T26,39,2,2021-08-02T15:35:55Z,2021-09-20T06:07:15Z
mzMLs/neg/210916_Smp_Amm-Deep-Morn-T26-C-noIS-neg.mzML,210916_Smp_Amm-Deep-Morn-T26-C-noIS-neg.mzML,Amm-Deep-Morn-T26-C,Smp,noIS,neg,Amm,Deep,Morn,T26,26,C,Amm-Deep-Morn-T26,39,2,2021-08-02T15:35:55Z,2021-09-22T06:56:41Z
mzMLs/neg/210916_Smp_Amm-Deep-Morn-T26-C-wIS.mzML,210916_Smp_Amm-Deep-Morn-T26-C-wIS.mzML,Amm-Deep-Morn-T26-C,Smp,wIS,neg,Amm,Deep,Morn,T26,26,C,Amm-Deep-Morn-T26,39,2,2021-08-02T15:35:55Z,2021-09-22T05:15:39Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T0-A-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T0-A-noIS-neg.mzML,Amm-Deep-Eve-T0-A,Smp,noIS,neg,Amm,Deep,Eve,T0,0,A,Amm-Deep-Eve-T0,41,2,2021-08-03T04:00:53Z,2021-09-20T01:54:46Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,Amm-Deep-Eve-T0-A,Smp,wIS,neg,Amm,Deep,Eve,T0,0,A,Amm-Deep-Eve-T0,41,2,2021-08-03T04:00:53Z,2021-09-20T00:13:44Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T0-B-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T0-B-noIS-neg.mzML,Amm-Deep-Eve-T0-B,Smp,noIS,neg,Amm,Deep,Eve,T0,0,B,Amm-Deep-Eve-T0,41,2,2021-08-03T04:00:53Z,2021-09-22T18:43:46Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,Amm-Deep-Eve-T0-B,Smp,wIS,neg,Amm,Deep,Eve,T0,0,B,Amm-Deep-Eve-T0,41,2,2021-08-03T04:00:53Z,2021-09-22T17:02:45Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T0-C-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T0-C-noIS-neg.mzML,Amm-Deep-Eve-T0-C,Smp,noIS,neg,Amm,Deep,Eve,T0,0,C,Amm-Deep-Eve-T0,41,2,2021-08-03T04:00:53Z,2021-09-18T14:33:32Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,Amm-Deep-Eve-T0-C,Smp,wIS,neg,Amm,Deep,Eve,T0,0,C,Amm-Deep-Eve-T0,41,2,2021-08-03T04:00:53Z,2021-09-18T12:52:31Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T1-A-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T1-A-noIS-neg.mzML,Amm-Deep-Eve-T1-A,Smp,noIS,neg,Amm,Deep,Eve,T1,1,A,Amm-Deep-Eve-T1,41,2,2021-08-03T04:00:53Z,2021-09-18T23:49:06Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T1-A-wIS.mzML,210916_Smp_Amm-Deep-Eve-T1-A-wIS.mzML,Amm-Deep-Eve-T1-A,Smp,wIS,neg,Amm,Deep,Eve,T1,1,A,Amm-Deep-Eve-T1,41,2,2021-08-03T04:00:53Z,2021-09-18T22:08:06Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T1-B-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T1-B-noIS-neg.mzML,Amm-Deep-Eve-T1-B,Smp,noIS,neg,Amm,Deep,Eve,T1,1,B,Amm-Deep-Eve-T1,41,2,2021-08-03T04:00:53Z,2021-09-18T20:27:03Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T1-B-wIS.mzML,210916_Smp_Amm-Deep-Eve-T1-B-wIS.mzML,Amm-Deep-Eve-T1-B,Smp,wIS,neg,Amm,Deep,Eve,T1,1,B,Amm-Deep-Eve-T1,41,2,2021-08-03T04:00:53Z,2021-09-18T18:46:01Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T1-C-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T1-C-noIS-neg.mzML,Amm-Deep-Eve-T1-C,Smp,noIS,neg,Amm,Deep,Eve,T1,1,C,Amm-Deep-Eve-T1,41,2,2021-08-03T04:00:53Z,2021-09-27T01:25:28Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T1-C-wIS.mzML,210916_Smp_Amm-Deep-Eve-T1-C-wIS.mzML,Amm-Deep-Eve-T1-C,Smp,wIS,neg,Amm,Deep,Eve,T1,1,C,Amm-Deep-Eve-T1,41,2,2021-08-03T04:00:53Z,2021-09-26T23:44:28Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T3-A-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T3-A-noIS-neg.mzML,Amm-Deep-Eve-T3-A,Smp,noIS,neg,Amm,Deep,Eve,T3,3,A,Amm-Deep-Eve-T3,41,2,2021-08-03T04:00:53Z,2021-09-25T09:01:12Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T3-A-wIS.mzML,210916_Smp_Amm-Deep-Eve-T3-A-wIS.mzML,Amm-Deep-Eve-T3-A,Smp,wIS,neg,Amm,Deep,Eve,T3,3,A,Amm-Deep-Eve-T3,41,2,2021-08-03T04:00:53Z,2021-09-25T07:20:13Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T3-B-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T3-B-noIS-neg.mzML,Amm-Deep-Eve-T3-B,Smp,noIS,neg,Amm,Deep,Eve,T3,3,B,Amm-Deep-Eve-T3,41,2,2021-08-03T04:00:53Z,2021-09-25T20:48:17Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T3-B-wIS.mzML,210916_Smp_Amm-Deep-Eve-T3-B-wIS.mzML,Amm-Deep-Eve-T3-B,Smp,wIS,neg,Amm,Deep,Eve,T3,3,B,Amm-Deep-Eve-T3,41,2,2021-08-03T04:00:53Z,2021-09-25T19:07:18Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T3-C-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T3-C-noIS-neg.mzML,Amm-Deep-Eve-T3-C,Smp,noIS,neg,Amm,Deep,Eve,T3,3,C,Amm-Deep-Eve-T3,41,2,2021-08-03T04:00:53Z,2021-09-25T14:54:45Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T3-C-wIS.mzML,210916_Smp_Amm-Deep-Eve-T3-C-wIS.mzML,Amm-Deep-Eve-T3-C,Smp,wIS,neg,Amm,Deep,Eve,T3,3,C,Amm-Deep-Eve-T3,41,2,2021-08-03T04:00:53Z,2021-09-25T13:13:45Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T10-A-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T10-A-noIS-neg.mzML,Amm-Deep-Eve-T10-A,Smp,noIS,neg,Amm,Deep,Eve,T10,10,A,Amm-Deep-Eve-T10,41,2,2021-08-03T04:00:53Z,2021-09-20T22:57:27Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T10-A-wIS.mzML,210916_Smp_Amm-Deep-Eve-T10-A-wIS.mzML,Amm-Deep-Eve-T10-A,Smp,wIS,neg,Amm,Deep,Eve,T10,10,A,Amm-Deep-Eve-T10,41,2,2021-08-03T04:00:53Z,2021-09-20T21:16:26Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T10-B-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T10-B-noIS-neg.mzML,Amm-Deep-Eve-T10-B,Smp,noIS,neg,Amm,Deep,Eve,T10,10,B,Amm-Deep-Eve-T10,41,2,2021-08-03T04:00:53Z,2021-09-21T01:28:57Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T10-B-wIS.mzML,210916_Smp_Amm-Deep-Eve-T10-B-wIS.mzML,Amm-Deep-Eve-T10-B,Smp,wIS,neg,Amm,Deep,Eve,T10,10,B,Amm-Deep-Eve-T10,41,2,2021-08-03T04:00:53Z,2021-09-20T23:47:56Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T10-C-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T10-C-noIS-neg.mzML,Amm-Deep-Eve-T10-C,Smp,noIS,neg,Amm,Deep,Eve,T10,10,C,Amm-Deep-Eve-T10,41,2,2021-08-03T04:00:53Z,2021-09-19T23:23:14Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T10-C-wIS.mzML,210916_Smp_Amm-Deep-Eve-T10-C-wIS.mzML,Amm-Deep-Eve-T10-C,Smp,wIS,neg,Amm,Deep,Eve,T10,10,C,Amm-Deep-Eve-T10,41,2,2021-08-03T04:00:53Z,2021-09-19T21:42:13Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T26-A-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T26-A-noIS-neg.mzML,Amm-Deep-Eve-T26-A,Smp,noIS,neg,Amm,Deep,Eve,T26,26,A,Amm-Deep-Eve-T26,41,2,2021-08-03T04:00:53Z,2021-09-18T06:08:30Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T26-A-wIS.mzML,210916_Smp_Amm-Deep-Eve-T26-A-wIS.mzML,Amm-Deep-Eve-T26-A,Smp,wIS,neg,Amm,Deep,Eve,T26,26,A,Amm-Deep-Eve-T26,41,2,2021-08-03T04:00:53Z,2021-09-18T04:27:25Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T26-B-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T26-B-noIS-neg.mzML,Amm-Deep-Eve-T26-B,Smp,noIS,neg,Amm,Deep,Eve,T26,26,B,Amm-Deep-Eve-T26,41,2,2021-08-03T04:00:53Z,2021-09-22T22:05:47Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T26-B-wIS.mzML,210916_Smp_Amm-Deep-Eve-T26-B-wIS.mzML,Amm-Deep-Eve-T26-B,Smp,wIS,neg,Amm,Deep,Eve,T26,26,B,Amm-Deep-Eve-T26,41,2,2021-08-03T04:00:53Z,2021-09-22T20:24:46Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T26-C-noIS-neg.mzML,210916_Smp_Amm-Deep-Eve-T26-C-noIS-neg.mzML,Amm-Deep-Eve-T26-C,Smp,noIS,neg,Amm,Deep,Eve,T26,26,C,Amm-Deep-Eve-T26,41,2,2021-08-03T04:00:53Z,2021-09-21T13:16:03Z
mzMLs/neg/210916_Smp_Amm-Deep-Eve-T26-C-wIS.mzML,210916_Smp_Amm-Deep-Eve-T26-C-wIS.mzML,Amm-Deep-Eve-T26-C,Smp,wIS,neg,Amm,Deep,Eve,T26,26,C,Amm-Deep-Eve-T26,41,2,2021-08-03T04:00:53Z,2021-09-21T11:35:03Z
mzMLs/neg/210916_Smp_Amm_Blk_A-noIS-neg.mzML,210916_Smp_Amm_Blk_A-noIS-neg.mzML,Amm_Blk_A,Blk,noIS,neg,Amm,NA,NA,NA,NA,A,Amm_Blk_A,NA,NA,NA,2021-09-24T03:33:26Z
mzMLs/neg/210916_Smp_Amm_Blk_A-wIS.mzML,210916_Smp_Amm_Blk_A-wIS.mzML,Amm_Blk_A,Blk,wIS,neg,Amm,NA,NA,NA,NA,A,Amm_Blk_A,NA,NA,NA,2021-09-24T01:52:26Z
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Full_1.mzML,210916_Poo_TruePooAmm-noIS-neg-Full_1.mzML,TruePooAmm-Full_1,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17T14:08:48Z
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Full_2.mzML,210916_Poo_TruePooAmm-noIS-neg-Full_2.mzML,TruePooAmm-Full_2,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-19T19:10:42Z
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Full_3.mzML,210916_Poo_TruePooAmm-noIS-neg-Full_3.mzML,TruePooAmm-Full_3,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-21T18:19:02Z
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Full_4.mzML,210916_Poo_TruePooAmm-noIS-neg-Full_4.mzML,TruePooAmm-Full_4,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-23T23:20:57Z
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Full_5.mzML,210916_Poo_TruePooAmm-noIS-neg-Full_5.mzML,TruePooAmm-Full_5,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-26T01:51:19Z
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Half_1.mzML,210916_Poo_TruePooAmm-noIS-neg-Half_1.mzML,TruePooAmm-Half_1,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17T14:59:19Z
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Half_2.mzML,210916_Poo_TruePooAmm-noIS-neg-Half_2.mzML,TruePooAmm-Half_2,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-19T20:01:11Z
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Half_3.mzML,210916_Poo_TruePooAmm-noIS-neg-Half_3.mzML,TruePooAmm-Half_3,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-21T19:09:33Z
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Half_4.mzML,210916_Poo_TruePooAmm-noIS-neg-Half_4.mzML,TruePooAmm-Half_4,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-24T00:11:27Z
mzMLs/neg/210916_Poo_TruePooAmm-noIS-neg-Half_5.mzML,210916_Poo_TruePooAmm-noIS-neg-Half_5.mzML,TruePooAmm-Half_5,Poo,noIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-26T02:41:50Z
mzMLs/neg/210916_Poo_TruePooAmm-wIS-Full_1.mzML,210916_Poo_TruePooAmm-wIS-Full_1.mzML,TruePooAmm-Full_1,Poo,wIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17T10:46:49Z
mzMLs/neg/210916_Poo_TruePooAmm-wIS-Full_2.mzML,210916_Poo_TruePooAmm-wIS-Full_2.mzML,TruePooAmm-Full_2,Poo,wIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-19T15:48:44Z
mzMLs/neg/210916_Poo_TruePooAmm-wIS-Full_3.mzML,210916_Poo_TruePooAmm-wIS-Full_3.mzML,TruePooAmm-Full_3,Poo,wIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-21T14:57:05Z
mzMLs/neg/210916_Poo_TruePooAmm-wIS-Full_4.mzML,210916_Poo_TruePooAmm-wIS-Full_4.mzML,TruePooAmm-Full_4,Poo,wIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-23T19:58:57Z
mzMLs/neg/210916_Poo_TruePooAmm-wIS-Full_5.mzML,210916_Poo_TruePooAmm-wIS-Full_5.mzML,TruePooAmm-Full_5,Poo,wIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-25T22:29:20Z
mzMLs/neg/210916_Poo_TruePooAmm-wIS-Half_1.mzML,210916_Poo_TruePooAmm-wIS-Half_1.mzML,TruePooAmm-Half_1,Poo,wIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17T11:37:17Z
mzMLs/neg/210916_Poo_TruePooAmm-wIS-Half_2.mzML,210916_Poo_TruePooAmm-wIS-Half_2.mzML,TruePooAmm-Half_2,Poo,wIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-19T16:39:12Z
mzMLs/neg/210916_Poo_TruePooAmm-wIS-Half_3.mzML,210916_Poo_TruePooAmm-wIS-Half_3.mzML,TruePooAmm-Half_3,Poo,wIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-21T15:47:35Z
mzMLs/neg/210916_Poo_TruePooAmm-wIS-Half_4.mzML,210916_Poo_TruePooAmm-wIS-Half_4.mzML,TruePooAmm-Half_4,Poo,wIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-23T20:49:25Z
mzMLs/neg/210916_Poo_TruePooAmm-wIS-Half_5.mzML,210916_Poo_TruePooAmm-wIS-Half_5.mzML,TruePooAmm-Half_5,Poo,wIS,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-25T23:19:49Z
mzMLs/neg/210916_Std_4uMStdsMix1InH2O_1.mzML,210916_Std_4uMStdsMix1InH2O_1.mzML,Mix1InH2O_1,Std,NA,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17T05:43:45Z
mzMLs/neg/210916_Std_4uMStdsMix1InH2O_2.mzML,210916_Std_4uMStdsMix1InH2O_2.mzML,Mix1InH2O_2,Std,NA,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-26T17:00:27Z
mzMLs/neg/210916_Std_4uMStdsMix1InMatrix_1.mzML,210916_Std_4uMStdsMix1InMatrix_1.mzML,Mix1InMatrix_1,Std,NA,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17T07:24:44Z
mzMLs/neg/210916_Std_4uMStdsMix1InMatrix_2.mzML,210916_Std_4uMStdsMix1InMatrix_2.mzML,Mix1InMatrix_2,Std,NA,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-26T18:41:26Z
mzMLs/neg/210916_Std_4uMStdsMix2InH2O_1.mzML,210916_Std_4uMStdsMix2InH2O_1.mzML,Mix2InH2O_1,Std,NA,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17T06:34:14Z
mzMLs/neg/210916_Std_4uMStdsMix2InH2O_2.mzML,210916_Std_4uMStdsMix2InH2O_2.mzML,Mix2InH2O_2,Std,NA,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-26T17:50:55Z
mzMLs/neg/210916_Std_4uMStdsMix2InMatrix_1.mzML,210916_Std_4uMStdsMix2InMatrix_1.mzML,Mix2InMatrix_1,Std,NA,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17T08:15:15Z
mzMLs/neg/210916_Std_4uMStdsMix2InMatrix_2.mzML,210916_Std_4uMStdsMix2InMatrix_2.mzML,Mix2InMatrix_2,Std,NA,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-26T19:31:55Z
mzMLs/neg/210916_Std_H2OInMatrix_1.mzML,210916_Std_H2OInMatrix_1.mzML,H2OInMatrix_1,Std,NA,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-17T04:53:17Z
mzMLs/neg/210916_Std_H2OInMatrix_2.mzML,210916_Std_H2OInMatrix_2.mzML,H2OInMatrix_2,Std,NA,neg,Amm,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-26T16:09:55Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-A-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T0-A-noIS-neg.mzML,Arg-Surf-Morn-T0-A,Smp,noIS,neg,Arg,Surf,Morn,T0,0,A,Arg-Surf-Morn-T0,13,2,2021-07-26T16:16:23Z,2022-08-06T13:54:43Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,Arg-Surf-Morn-T0-A,Smp,wIS,neg,Arg,Surf,Morn,T0,0,A,Arg-Surf-Morn-T0,13,2,2021-07-26T16:16:23Z,2022-08-06T12:13:42Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-B-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T0-B-noIS-neg.mzML,Arg-Surf-Morn-T0-B,Smp,noIS,neg,Arg,Surf,Morn,T0,0,B,Arg-Surf-Morn-T0,13,2,2021-07-26T16:16:23Z,2022-08-10T03:03:45Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,Arg-Surf-Morn-T0-B,Smp,wIS,neg,Arg,Surf,Morn,T0,0,B,Arg-Surf-Morn-T0,13,2,2021-07-26T16:16:23Z,2022-08-09T22:41:46Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-C-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T0-C-noIS-neg.mzML,Arg-Surf-Morn-T0-C,Smp,noIS,neg,Arg,Surf,Morn,T0,0,C,Arg-Surf-Morn-T0,13,2,2021-07-26T16:16:23Z,2022-08-10T14:50:45Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,Arg-Surf-Morn-T0-C,Smp,wIS,neg,Arg,Surf,Morn,T0,0,C,Arg-Surf-Morn-T0,13,2,2021-07-26T16:16:23Z,2022-08-10T13:09:46Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-A-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T3-A-noIS-neg.mzML,Arg-Surf-Morn-T3-A,Smp,noIS,neg,Arg,Surf,Morn,T3,3,A,Arg-Surf-Morn-T3,13,2,2021-07-26T16:16:23Z,2022-08-09T18:29:13Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-A-wIS.mzML,220729_Smp_Arg-Surf-Morn-T3-A-wIS.mzML,Arg-Surf-Morn-T3-A,Smp,wIS,neg,Arg,Surf,Morn,T3,3,A,Arg-Surf-Morn-T3,13,2,2021-07-26T16:16:23Z,2022-08-09T16:48:14Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-B-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T3-B-noIS-neg.mzML,Arg-Surf-Morn-T3-B,Smp,noIS,neg,Arg,Surf,Morn,T3,3,B,Arg-Surf-Morn-T3,13,2,2021-07-26T16:16:23Z,2022-08-06T02:07:38Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-B-wIS.mzML,220729_Smp_Arg-Surf-Morn-T3-B-wIS.mzML,Arg-Surf-Morn-T3-B,Smp,wIS,neg,Arg,Surf,Morn,T3,3,B,Arg-Surf-Morn-T3,13,2,2021-07-26T16:16:23Z,2022-08-06T00:26:36Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-C-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T3-C-noIS-neg.mzML,Arg-Surf-Morn-T3-C,Smp,noIS,neg,Arg,Surf,Morn,T3,3,C,Arg-Surf-Morn-T3,13,2,2021-07-26T16:16:23Z,2022-08-06T11:23:14Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T3-C-wIS.mzML,220729_Smp_Arg-Surf-Morn-T3-C-wIS.mzML,Arg-Surf-Morn-T3-C,Smp,wIS,neg,Arg,Surf,Morn,T3,3,C,Arg-Surf-Morn-T3,13,2,2021-07-26T16:16:23Z,2022-08-06T09:42:12Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T10-A-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T10-A-noIS-neg.mzML,Arg-Surf-Morn-T10-A,Smp,noIS,neg,Arg,Surf,Morn,T10,10,A,Arg-Surf-Morn-T10,13,2,2021-07-26T16:16:23Z,2022-08-02T22:22:05Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T10-A-wIS.mzML,220729_Smp_Arg-Surf-Morn-T10-A-wIS.mzML,Arg-Surf-Morn-T10-A,Smp,wIS,neg,Arg,Surf,Morn,T10,10,A,Arg-Surf-Morn-T10,13,2,2021-07-26T16:16:23Z,2022-08-02T20:41:04Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T10-B-noIS-neg.mzML,220729_Smp_Arg-Surf-Morn-T10-B-noIS-neg.mzML,Arg-Surf-Morn-T10-B,Smp,noIS,neg,Arg,Surf,Morn,T10,10,B,Arg-Surf-Morn-T10,13,2,2021-07-26T16:16:23Z,2022-08-02T08:03:28Z
mzMLs/neg/220729_Smp_Arg-Surf-Morn-T10-B-wIS.mzML,220729_Smp_Arg-Surf-Morn-T10-B-wIS.mzML,Arg-Surf-Morn-T10-B,Smp,wIS,neg,Arg,Surf,Morn,T10,10,B,Arg-Surf-Morn-T10,13,2,2021-07-26T16:16:23Z,2022-08-02T06:22:31Z
